customerID,Cluster_Tenure,SegmentName_Tenure
2452-KDRRH,2,Long-term
2004-OCQXK,1,Very New
5027-QPKTE,1,Very New
4146-SVFUD,1,Very New
1564-HJUVY,1,Very New
3617-XLSGQ,2,Long-term
7517-LDMPS,1,Very New
7244-KXYZN,3,New
5226-NOZFC,3,New
2672-HUYVI,1,Very New
1400-WIVLL,2,Long-term
7508-MYBOG,1,Very New
8148-NLEGT,0,Established
0148-DCDOS,3,New
8347-GDTMP,2,Long-term
9992-RRAMN,3,New
6746-WAUWT,3,New
0310-MVLET,2,Long-term
0428-IKYCP,3,New
4550-VBOFE,2,Long-term
2187-PKZAY,1,Very New
4003-OCTMP,3,New
6652-YFFJO,1,Very New
7225-IILWY,2,Long-term
5248-RPYWW,2,Long-term
7923-IYJWY,2,Long-term
3170-GWYKC,2,Long-term
5696-QURRL,1,Very New
7409-KIUTL,1,Very New
9830-ECLEN,2,Long-term
1732-VHUBQ,0,Established
0495-RVCBF,1,Very New
2668-TZSPS,1,Very New
7854-EDSSA,3,New
8869-TORSS,0,Established
7446-SFAOA,0,Established
9522-ZSINC,1,Very New
8234-GSZYK,0,Established
6505-OZNPG,1,Very New
6164-HAQTX,2,Long-term
0679-IDSTG,1,Very New
7765-LWVVH,2,Long-term
1658-TJVOA,1,Very New
0953-LGOVU,1,Very New
2115-BFTIW,3,New
4692-NNQRU,3,New
7742-MYPGI,1,Very New
0611-DFXKO,3,New
7780-OTDSO,3,New
9619-GSATL,0,Established
5622-UEJFI,3,New
9747-DDZOS,1,Very New
0674-DGMAQ,3,New
6203-HBZPA,0,Established
0484-FFVBJ,3,New
0301-FIDRB,2,Long-term
4139-JPIAM,0,Established
2181-TIDSV,2,Long-term
2761-XECQW,1,Very New
1936-CZAKF,0,Established
9453-PATOS,2,Long-term
0564-JJHGS,1,Very New
3348-CFRNX,3,New
4402-FTBXC,0,Established
1428-GTBJJ,1,Very New
2931-XIQBR,0,Established
0106-UGRDO,2,Long-term
5542-TBBWB,1,Very New
1930-QPBVZ,2,Long-term
2606-PKWJB,0,Established
5322-ZSMZY,3,New
8059-UDZFY,3,New
7740-BTPUX,0,Established
5220-AGAAX,2,Long-term
0208-BPQEJ,1,Very New
9435-JMLSX,2,Long-term
3352-ALMCK,0,Established
5312-IRCFR,2,Long-term
5294-IMHHT,0,Established
8802-UNOJF,1,Very New
6313-GIDIT,0,Established
6176-YJWAS,2,Long-term
5310-NOOVA,0,Established
4526-EXKKN,0,Established
5311-IHLEI,1,Very New
3987-KQDDU,1,Very New
3404-JNXAX,0,Established
5131-PONJI,0,Established
2845-AFFTX,0,Established
3489-VSFRD,0,Established
3345-JHUEO,1,Very New
5815-HGGHV,3,New
5260-UMPWX,3,New
2249-YPRNG,3,New
7410-YTJIK,1,Very New
4626-GYCZP,1,Very New
5649-RXQTV,0,Established
2674-MIAHT,1,Very New
2576-HXMPA,1,Very New
7587-AOVVU,3,New
5590-BYNII,3,New
6898-MDLZW,1,Very New
3237-AJGEH,1,Very New
4707-YNOQA,3,New
9357-UJRUN,3,New
1591-NFNLQ,0,Established
8648-PFRMP,1,Very New
7663-CUXZB,2,Long-term
0258-NOKBL,1,Very New
1163-VIPRI,2,Long-term
2815-CPTUL,1,Very New
9348-ROUAI,2,Long-term
9443-JUBUO,2,Long-term
0596-BQCEQ,2,Long-term
1481-ZUWZA,3,New
3043-TYBNO,1,Very New
4830-FAXFM,3,New
5906-BFOZT,1,Very New
2960-NKRSO,3,New
8996-ZROXE,2,Long-term
5598-IKHQQ,2,Long-term
0397-ZXWQF,2,Long-term
5266-PFRQK,0,Established
4674-HGNUA,2,Long-term
6765-MBQNU,3,New
9786-IJYDL,3,New
1303-SRDOK,0,Established
3769-MHZNV,3,New
6295-OSINB,2,Long-term
3308-MHOOC,1,Very New
2309-OSFEU,1,Very New
2207-QPJED,0,Established
4177-JPDFU,1,Very New
2239-CFOUJ,1,Very New
8046-DNVTL,2,Long-term
2209-XADXF,1,Very New
6620-JDYNW,3,New
1891-FZYSA,2,Long-term
4770-UEZOX,1,Very New
1038-RQOST,3,New
7613-LLQFO,1,Very New
4568-TTZRT,1,Very New
9513-DXHDA,3,New
2640-PMGFL,3,New
3801-HMYNL,1,Very New
0516-QREYC,3,New
9685-WKZGT,1,Very New
6022-UGGSO,3,New
8084-OIVBS,1,Very New
8896-BQTTI,1,Very New
3865-QBWSJ,0,Established
3352-RICWQ,1,Very New
2160-GPFXD,0,Established
2065-MMKGR,3,New
5857-TYBCJ,0,Established
1498-NHTLT,2,Long-term
4484-CGXFK,1,Very New
1402-PTHGN,3,New
4176-RELJR,2,Long-term
6214-EDAKZ,3,New
5199-FPUSP,3,New
6377-KSLXC,1,Very New
1796-JANOW,1,Very New
0238-WHBIQ,2,Long-term
8735-NBLWT,1,Very New
6651-RLGGM,2,Long-term
6127-ISGTU,3,New
1614-JBEBI,1,Very New
8740-XLHDR,1,Very New
1208-DNHLN,3,New
1761-AEZZR,1,Very New
3923-CSIHK,0,Established
5696-EXCYS,3,New
5795-KTGUD,2,Long-term
7120-RFMVS,1,Very New
7924-GJZFI,3,New
4702-HDRKD,2,Long-term
8512-WIWYV,3,New
5897-ZYEKH,2,Long-term
5456-ITGIC,2,Long-term
7317-GGVPB,2,Long-term
1406-PUQVY,1,Very New
1322-AGOQM,0,Established
3677-IYRBF,1,Very New
5692-FPTAH,1,Very New
9114-AAFQH,0,Established
8715-KKTFG,2,Long-term
1550-LOAHA,3,New
1728-BQDMA,1,Very New
0268-QKIWO,1,Very New
0876-WDUUZ,1,Very New
5117-ZSMHQ,2,Long-term
5151-HQRDG,0,Established
0960-HUWBM,2,Long-term
6465-GSRCL,2,Long-term
0617-FHSGK,0,Established
0263-FJTQO,0,Established
7319-ZNRTR,3,New
2858-MOFSQ,3,New
7503-EPSZW,2,Long-term
7089-XXAYG,3,New
8118-LSUEL,3,New
8070-AAWZP,3,New
1666-JXLKU,0,Established
7855-DIWPO,3,New
5133-POWUA,1,Very New
5652-MSDEY,1,Very New
7005-CCBKV,1,Very New
1810-BOHSY,0,Established
1784-BXEFA,1,Very New
7351-MHQVU,1,Very New
9224-VTYID,0,Established
9500-IWPXQ,2,Long-term
5762-TJXGK,0,Established
4504-YOULA,3,New
5569-IDSEY,2,Long-term
4250-FDVOU,1,Very New
7284-ZZLOH,0,Established
5277-ZLOOR,1,Very New
2141-RRYGO,1,Very New
1777-JYQPJ,1,Very New
6376-GAHQE,1,Very New
3401-URHDA,0,Established
1599-EAHXY,2,Long-term
8631-XVRZL,1,Very New
5052-PNLOS,1,Very New
3853-LYGAM,3,New
6979-ZNSFF,1,Very New
5751-USDBL,0,Established
5680-LQOGP,2,Long-term
2386-LAHRK,1,Very New
8189-DUKMV,1,Very New
6032-IGALN,1,Very New
9931-DCEZH,3,New
1898-JSNDC,0,Established
0315-LVCRK,1,Very New
3911-RSNHI,2,Long-term
2410-CIYFZ,1,Very New
4248-HCETZ,3,New
5505-OVWQW,3,New
7271-AJDTL,0,Established
1867-TJHTS,2,Long-term
0516-WJVXC,1,Very New
9174-FKWZE,1,Very New
6860-YRJZP,1,Very New
4429-WYGFR,3,New
2817-LVCPP,0,Established
5038-ETMLM,2,Long-term
5056-FIMPT,0,Established
4521-WFJAI,0,Established
6569-KTMDU,1,Very New
8809-RIHDD,2,Long-term
8809-XKHMD,2,Long-term
0396-YCHWO,3,New
0867-LDTTC,1,Very New
4822-NGOCH,1,Very New
9391-DXGGG,0,Established
9844-FELAJ,2,Long-term
2122-SZZZD,0,Established
5307-DZCVC,3,New
3148-AOIQT,2,Long-term
8679-JOEVF,3,New
8395-ETZKQ,2,Long-term
6692-YQHXC,3,New
3889-VWBID,2,Long-term
5222-JCXZT,1,Very New
9754-CLVZW,3,New
1432-FPAXX,3,New
2739-CCZMB,1,Very New
7080-TNUWP,2,Long-term
0496-AHOOK,3,New
8336-TAVKX,2,Long-term
2468-SJFLM,1,Very New
3181-VTHOE,2,Long-term
7168-HDQHG,3,New
4803-AXVYP,0,Established
3884-HCSWG,3,New
4567-AKPIA,0,Established
5077-DXTCG,1,Very New
1142-WACZW,1,Very New
7901-HXJVA,1,Very New
5649-ANRML,1,Very New
4892-VLANZ,1,Very New
5924-IFQTT,1,Very New
7968-QUXNS,1,Very New
2919-HBCJO,1,Very New
4236-XPXAV,1,Very New
8903-WMRNW,1,Very New
2452-SNHFZ,0,Established
3629-WEAAM,1,Very New
6029-CSMJE,3,New
7993-NQLJE,1,Very New
9909-DFRJA,3,New
9099-FTUHS,3,New
0581-BXBUB,1,Very New
4962-CHQPW,3,New
9467-ROOLM,3,New
3030-YZADT,1,Very New
7410-KTVFV,3,New
5150-ITWWB,1,Very New
2253-KPMNB,2,Long-term
1345-ZUKID,1,Very New
6429-SHBCB,3,New
9281-OFDMF,0,Established
2603-HVKCG,3,New
1834-WULEG,3,New
9097-ZUBYC,1,Very New
5148-ORICT,2,Long-term
4893-GYUJU,0,Established
4578-PHJYZ,0,Established
7272-QDCKA,3,New
8908-SLFCJ,3,New
8393-DLHGA,3,New
9766-HGEDE,3,New
6968-MHOMU,2,Long-term
7395-IGJOS,3,New
5044-XDPYX,0,Established
1814-WFGVS,2,Long-term
2834-SPCJV,0,Established
3721-WKIIL,3,New
6734-CKRSM,1,Very New
1265-ZFOSD,2,Long-term
6568-POCUI,0,Established
7890-VYYWG,1,Very New
5197-LQXXH,2,Long-term
9907-SWKKF,1,Very New
3457-PQBYH,2,Long-term
7682-AZNDK,3,New
0587-DMGBH,1,Very New
5384-ZTTWP,1,Very New
3745-HRPHI,2,Long-term
7636-OWBPG,1,Very New
1231-YNDEK,2,Long-term
1407-DIGZV,1,Very New
6397-JNZZG,0,Established
0570-BFQHT,1,Very New
4393-OBCRR,1,Very New
3523-QRQLL,3,New
8564-LDKFL,0,Established
3696-DFHHB,2,Long-term
0895-DQHEW,0,Established
4717-GHADL,0,Established
5501-TVMGM,1,Very New
5879-HMFFH,2,Long-term
6772-WFQRD,0,Established
3810-DVDQQ,2,Long-term
6972-SNKKW,1,Very New
3694-GLTJM,1,Very New
8550-XSXUQ,0,Established
8149-RSOUN,1,Very New
9055-MOJJJ,2,Long-term
4359-INNWN,3,New
0585-EGDDA,0,Established
4032-RMHCI,0,Established
0549-CYCQN,0,Established
3481-JHUZH,0,Established
7250-EQKIY,1,Very New
3594-IVHJZ,1,Very New
6869-FGJJC,2,Long-term
3896-ZVNET,3,New
8205-VSLRB,2,Long-term
5960-MVTUK,1,Very New
6817-WTYHE,1,Very New
3082-VQXNH,1,Very New
4013-UBXWQ,1,Very New
4931-TRZWN,1,Very New
0750-EKNGL,1,Very New
7669-LCRSD,1,Very New
3567-PQTSO,0,Established
5519-NPHVG,1,Very New
8043-PNYSD,2,Long-term
9938-EKRGF,1,Very New
2703-AMTUL,3,New
0928-JMXNP,1,Very New
8173-RXAYP,3,New
4825-XJGDM,2,Long-term
5402-HTOTQ,3,New
6734-JDTTV,2,Long-term
7850-THJMU,3,New
3890-RTCMS,3,New
8849-GYOKR,0,Established
3148-BLQJT,1,Very New
3717-FDJFU,1,Very New
3665-JATSN,3,New
7966-YOTQW,1,Very New
0461-CVKMU,3,New
8806-EAGWC,1,Very New
8853-TZDGH,2,Long-term
7779-LGOVN,1,Very New
4324-BZCKL,1,Very New
6924-TDGMT,1,Very New
9710-ZUSHQ,0,Established
1536-YHDOE,3,New
8123-QBNAZ,3,New
3629-ZNKXA,3,New
4827-LTQRJ,2,Long-term
7711-YIJWC,2,Long-term
5482-VXSXJ,3,New
7365-BVCJH,1,Very New
9620-ENEJV,1,Very New
4183-WCSEP,3,New
2378-YIZKA,2,Long-term
5498-TXHLF,3,New
0689-DSXGL,0,Established
6818-DJXAA,1,Very New
9722-UJOJR,3,New
0464-WJTKO,2,Long-term
8902-ZEOVF,0,Established
6778-EICRF,3,New
2662-NNTDK,2,Long-term
4132-KALRO,1,Very New
3902-FOIGH,1,Very New
6772-KSATR,1,Very New
7112-OPOTK,3,New
2874-YXVVA,3,New
1245-HARPS,1,Very New
4210-QFJMF,1,Very New
4323-ELYYB,1,Very New
4293-ETKAP,2,Long-term
6064-PUPMC,3,New
6504-VBLFL,0,Established
6322-PJJDJ,0,Established
0330-BGYZE,2,Long-term
1085-LDWAM,2,Long-term
7586-ZATGZ,0,Established
7197-VOJMM,2,Long-term
3318-OSATS,3,New
5828-AVIPD,3,New
1843-TLSGD,1,Very New
9626-VFRGG,0,Established
7075-BNDVQ,1,Very New
9143-CANJF,3,New
7284-BUYEC,1,Very New
2041-JIJCI,1,Very New
1086-LXKFY,1,Very New
4900-MSOMT,2,Long-term
2229-VWQJH,3,New
9194-GFVOI,0,Established
1336-EZFZY,1,Very New
4282-MSACW,2,Long-term
1403-LKLIK,3,New
2636-ALXXZ,1,Very New
7774-OJSXI,3,New
7786-WBJYI,1,Very New
0136-IFMYD,2,Long-term
5144-TVGLP,0,Established
9643-AVVWI,1,Very New
0253-ZTEOB,0,Established
2706-QZIHY,1,Very New
6061-PQHMK,3,New
9885-CSMWE,1,Very New
6137-MFAJN,0,Established
9122-UMROB,1,Very New
4232-JGKIY,1,Very New
2402-TAIRZ,0,Established
9659-ZTWSM,2,Long-term
9139-TWBAS,3,New
6685-GBWJZ,2,Long-term
5016-ETTFF,1,Very New
3866-MDTUB,1,Very New
2195-VVRJF,3,New
3913-RDSJZ,2,Long-term
8058-JMEQO,1,Very New
4203-QGNZA,3,New
5043-TRZWM,1,Very New
0697-ZMSWS,1,Very New
7657-DYEPJ,0,Established
9494-BDNNC,2,Long-term
1640-PLFMP,1,Very New
5366-OBVMR,3,New
8276-MQBYC,0,Established
7593-XFKDI,1,Very New
4573-JKNAE,1,Very New
0337-CNPZE,0,Established
9817-APLHW,1,Very New
8380-MQINP,0,Established
0840-DFEZH,1,Very New
1513-XNPPH,1,Very New
8690-ZVLCL,2,Long-term
6015-VVHHE,1,Very New
1125-SNVCK,0,Established
0384-LPITE,0,Established
4616-EWBNJ,3,New
6347-DCUIK,1,Very New
1335-HQMKX,2,Long-term
2545-EBUPK,1,Very New
6923-AQONU,3,New
2172-EJXVF,2,Long-term
0897-FEGMU,1,Very New
7663-RGWBC,1,Very New
1120-BMWUB,3,New
9124-LHCJQ,1,Very New
4536-PLEQY,1,Very New
7029-IJEJK,0,Established
8871-JLMHM,2,Long-term
2235-ZGKPT,1,Very New
3891-PUQOD,1,Very New
5447-VYTKW,3,New
3623-FQBOX,3,New
0689-NKYLF,1,Very New
8659-HDIYE,2,Long-term
3658-KIBGF,1,Very New
3474-BAFSJ,2,Long-term
5519-YLDGW,3,New
3865-ZFZIB,3,New
1855-AGAWH,3,New
7109-CQYUZ,0,Established
1370-GGAWX,0,Established
4680-KUTAJ,1,Very New
5307-UVGNB,0,Established
4946-EDSEW,1,Very New
2883-ILGWO,2,Long-term
2516-VQRRV,1,Very New
7580-UGXNC,1,Very New
3642-BYHDO,2,Long-term
9629-NHXFW,1,Very New
2696-RZVZW,2,Long-term
5766-FTRTS,2,Long-term
0396-HUJBP,1,Very New
5178-LMXOP,1,Very New
8879-ZKJOF,0,Established
6285-FTQBF,2,Long-term
8185-UPYBR,1,Very New
4585-HETAI,1,Very New
7526-BEZQB,1,Very New
1474-JUWSM,2,Long-term
3530-CRZSB,1,Very New
8498-XXGWA,2,Long-term
9617-INGJY,1,Very New
0621-TSSMU,0,Established
7234-KMNRQ,1,Very New
7636-PEPNS,2,Long-term
4683-WYDOU,2,Long-term
9052-DHNKM,3,New
6794-HKIAJ,2,Long-term
5578-NKCXI,2,Long-term
1642-HMARX,2,Long-term
3096-WPXBT,2,Long-term
8434-PNQZX,0,Established
5950-AAAGJ,3,New
4299-OPXEJ,0,Established
4951-UKAAQ,1,Very New
9618-LFJRU,1,Very New
6693-DJWTY,3,New
0744-GKNGE,2,Long-term
6447-EGDIV,3,New
1167-OYZJF,2,Long-term
2108-YKQTY,1,Very New
4806-DXQCE,2,Long-term
4918-QLLIW,1,Very New
7056-IMHCC,0,Established
4854-SSLTN,1,Very New
5294-DMSFH,3,New
4837-PZTIC,0,Established
1625-JAIIY,2,Long-term
0603-OLQDC,1,Very New
3272-VUHPV,1,Very New
4176-FXYBO,0,Established
1063-DHQJF,2,Long-term
8663-UPDGF,3,New
6719-FGEDO,2,Long-term
1837-YQUCE,2,Long-term
2947-DOMLJ,1,Very New
4112-LUEIZ,1,Very New
0369-ZGOVK,3,New
4510-HIMLV,1,Very New
9919-KNPOO,3,New
8749-JMNKX,0,Established
7872-BAAZR,0,Established
9391-LMANN,0,Established
2430-USGXP,3,New
8174-TBVCF,2,Long-term
1698-XFZCI,2,Long-term
1877-HKBQX,1,Very New
4450-DLLMH,1,Very New
0428-AXXLJ,3,New
2746-DIJLO,0,Established
5955-ERIHD,3,New
0917-EZOLA,2,Long-term
3508-VLHCZ,2,Long-term
4086-ATNFV,3,New
0468-YRPXN,3,New
5996-NRVXR,0,Established
3739-YBWAB,3,New
7047-FWEYA,0,Established
2000-MPKCA,2,Long-term
9762-YAQAA,0,Established
5949-EBSQK,1,Very New
5473-KHBPS,0,Established
0100-DUVFC,2,Long-term
5397-TUPSH,2,Long-term
8950-MTZNV,1,Very New
0326-VDYXE,2,Long-term
6773-LQTVT,3,New
7274-RTAPZ,1,Very New
0436-TWFFZ,2,Long-term
8566-YPRGL,1,Very New
0311-UNPFF,3,New
6609-MXJHJ,3,New
2669-OIDSD,0,Established
8400-WZICQ,0,Established
3834-XUIFC,1,Very New
9576-SYUHJ,0,Established
0410-IPFTY,3,New
2831-EBWRN,1,Very New
9430-NKQLY,2,Long-term
8414-MYSHR,1,Very New
0247-SLUJI,1,Very New
9402-ORRAH,1,Very New
6483-OATDN,1,Very New
1293-HHSHJ,3,New
4840-ORQXB,0,Established
7599-FKVXZ,0,Established
3982-DQLUS,2,Long-term
8610-ZIKJJ,1,Very New
3756-VNWDH,2,Long-term
7801-KICAO,3,New
7673-LPRNY,3,New
8229-TNIQA,1,Very New
6060-QBMGV,2,Long-term
7339-POGZN,1,Very New
2828-SLQPF,3,New
4465-VDKIQ,3,New
2921-XWDJH,0,Established
6221-AVQYL,1,Very New
2558-BUOZZ,0,Established
9257-AZMTZ,0,Established
0003-MKNFE,1,Very New
0975-UYDTX,3,New
7743-EXURX,1,Very New
4682-BLBUC,0,Established
0975-VOOVL,1,Very New
5968-VXZLG,1,Very New
5569-KGJHX,1,Very New
4988-IQIGL,1,Very New
5201-FRKKS,3,New
9799-CAYJJ,1,Very New
7730-IUTDZ,0,Established
0426-TIRNE,1,Very New
5443-SCMKX,2,Long-term
8295-KMENE,2,Long-term
6738-ISCBM,0,Established
9821-BESNZ,2,Long-term
3678-MNGZX,2,Long-term
1335-NTIUC,1,Very New
2916-BQZLN,3,New
4558-CGYCZ,1,Very New
2368-GAKKQ,2,Long-term
8710-YGLWG,1,Very New
3199-XGZCY,1,Very New
3785-KTYSH,0,Established
6814-ZPWFQ,0,Established
4063-EIKNQ,1,Very New
6993-YCOBK,2,Long-term
5206-HPJKM,3,New
7587-RZNME,1,Very New
0748-RDGGM,2,Long-term
8393-JMVMB,1,Very New
5019-GQVCR,0,Established
6036-TTFYU,3,New
2550-AEVRU,2,Long-term
0969-RGKCU,0,Established
0378-CJKPV,2,Long-term
4706-AXVKM,1,Very New
5889-JTMUL,0,Established
9026-RNUJS,1,Very New
3746-EUBYR,1,Very New
2332-EFBJY,3,New
2880-FPNAE,1,Very New
1703-MGIAB,3,New
4311-QTTAI,3,New
9474-PHLYD,1,Very New
4318-RAJVY,1,Very New
2165-VOEGB,0,Established
3612-YUNGG,2,Long-term
2254-DLXRI,1,Very New
5062-CJJKH,3,New
9028-LIHRP,2,Long-term
2219-MVUSO,1,Very New
1053-MXTTK,2,Long-term
1530-ZTDOZ,0,Established
1301-LOPVR,3,New
0853-TWRVK,2,Long-term
8914-RBTSB,3,New
6212-ATMLK,0,Established
8200-LGKSR,2,Long-term
1568-BEKZM,2,Long-term
0670-ANMUU,2,Long-term
6897-RWMUB,2,Long-term
0963-ZBDRN,3,New
7594-RQHXR,1,Very New
6999-CHVCF,2,Long-term
6134-KWTBV,2,Long-term
1077-HUUJM,1,Very New
6331-EWIEB,3,New
0895-LNKRC,1,Very New
2045-BMBTJ,3,New
8417-GSODA,3,New
5171-EPLKN,3,New
4452-QIIEB,1,Very New
5998-VVEJY,3,New
1624-NALOJ,1,Very New
6741-EGCBI,3,New
7820-ZYGNY,2,Long-term
4317-VTEOA,1,Very New
9677-AVKED,0,Established
1670-SVOWZ,1,Very New
2227-JRSJX,3,New
9847-HNVGP,3,New
6696-YDAYZ,3,New
8980-WQFWL,3,New
1730-ZMAME,3,New
6506-EYCNH,3,New
4634-JLRJT,1,Very New
9501-UKKNL,2,Long-term
2560-QTSBS,2,Long-term
7541-YLXCL,3,New
4795-WRNVT,0,Established
6080-TCMYC,0,Established
0260-ZDLGK,1,Very New
7860-UXCRM,2,Long-term
6357-JJPQT,1,Very New
2292-XQWSV,0,Established
9552-TGUZV,1,Very New
5913-INRQV,3,New
8722-NGNBH,1,Very New
6210-KBBPI,1,Very New
9643-YBLUR,1,Very New
8734-FNWVH,3,New
9447-YPTBX,0,Established
0133-BMFZO,1,Very New
6128-CZOMY,1,Very New
9540-JYROE,1,Very New
9026-LHEVG,1,Very New
2260-USTRB,1,Very New
3656-TKRVZ,1,Very New
7011-CVEUC,3,New
6185-TASNN,1,Very New
7925-PNRGI,0,Established
8623-TMRBY,0,Established
1552-CZCLL,0,Established
3038-PQIUY,0,Established
1501-SGHBW,1,Very New
9313-CDOGY,0,Established
8148-BPLZQ,3,New
2623-DRYAM,2,Long-term
9987-LUTYD,1,Very New
3208-YPIOE,0,Established
4488-KQFDT,2,Long-term
2612-RANWT,1,Very New
5693-PIPCS,0,Established
0491-KAPQG,3,New
1925-LFCZZ,0,Established
8039-EQPIM,2,Long-term
6900-PXRMS,3,New
8707-RMEZH,2,Long-term
3346-BRMIS,3,New
3209-ZPKFI,0,Established
6479-VDGRK,2,Long-term
9373-WSLOY,3,New
2933-FILNV,1,Very New
3569-JFODW,2,Long-term
9819-FBNSV,0,Established
9544-PYPSJ,2,Long-term
1591-XWLGB,2,Long-term
0396-UKGAI,3,New
3243-ZHOHY,3,New
5186-EJEGL,1,Very New
7527-QNRUS,3,New
9986-BONCE,1,Very New
2722-JMONI,1,Very New
2203-GHNWN,3,New
3878-AVSOQ,1,Very New
3258-SYSWS,2,Long-term
5296-PSYVW,2,Long-term
6319-QSUSR,1,Very New
4083-EUGRJ,1,Very New
7579-OOPEC,1,Very New
0512-FLFDW,2,Long-term
1771-OADNZ,3,New
0487-CRLZF,0,Established
2107-FBPTK,3,New
9451-WLYRI,0,Established
8219-VYBVI,0,Established
1991-VOPLL,1,Very New
9738-QLWTP,0,Established
1016-DJTSV,1,Very New
9419-IPPBE,0,Established
0174-QRVVY,2,Long-term
5699-BNCAS,2,Long-term
2900-PHPLN,2,Long-term
0612-RTZZA,1,Very New
8106-GWQOK,0,Established
8751-EDEKA,3,New
6878-GGDWG,3,New
4039-PIMHX,0,Established
8450-LUGUK,0,Established
3604-WLABM,1,Very New
0795-GMVQO,2,Long-term
2259-OUUSZ,1,Very New
1142-IHLOO,0,Established
6410-LEFEN,1,Very New
4633-MKHYU,1,Very New
6257-RJOHI,1,Very New
1545-JFUML,2,Long-term
3194-ORPIK,0,Established
7826-VVKWT,3,New
1353-GHZOS,3,New
2587-EKXTS,0,Established
5442-BXVND,3,New
8816-VXNZD,1,Very New
9378-FXTIZ,0,Established
1723-HKXJQ,0,Established
7825-GKXMW,1,Very New
9753-OYLBX,1,Very New
2364-UFROM,3,New
6656-JWRQX,1,Very New
6473-ULUHT,3,New
1240-KNSEZ,1,Very New
0836-SEYLU,1,Very New
4433-JCGCG,0,Established
3716-BDVDB,1,Very New
7688-AWMDX,2,Long-term
2842-BCQGE,0,Established
7244-QWYHG,0,Established
5899-MQZZL,1,Very New
6849-OYAMU,3,New
5312-UXESG,0,Established
9488-HGMJH,1,Very New
6038-GCYEC,3,New
2150-WLKUW,0,Established
7159-FVYPK,1,Very New
7032-LMBHI,0,Established
1150-WFARN,2,Long-term
6088-BXMRG,3,New
3144-AUDBS,1,Very New
4821-SJHJV,3,New
7346-MEDWM,2,Long-term
1137-DGOWI,3,New
5616-PRTNT,3,New
3812-LRZIR,3,New
4818-QIUFN,3,New
9483-GCPWE,1,Very New
4227-OJHAL,2,Long-term
9220-CXRSC,2,Long-term
4993-JCRGJ,3,New
9537-JALFH,2,Long-term
6698-OXETB,1,Very New
2103-ZRXFN,1,Very New
3724-BSCVH,1,Very New
4877-TSOFF,0,Established
9209-NWPGU,0,Established
6961-VCPMC,0,Established
7306-YDSOI,2,Long-term
5288-AHOUP,1,Very New
6688-UZPWD,1,Very New
0655-YDGFJ,3,New
8468-EHYJA,2,Long-term
6823-SIDFQ,3,New
1097-FSPVW,0,Established
2839-RFSQE,1,Very New
8328-SKJNO,3,New
7010-ZMVBF,3,New
5201-CBWYG,2,Long-term
0968-GSIKN,1,Very New
1965-DDBWU,3,New
9057-SIHCH,1,Very New
6352-GIGGQ,2,Long-term
3635-QQRQD,2,Long-term
6771-XWBDM,2,Long-term
2897-DOVND,1,Very New
3082-YVEKW,3,New
0191-EQUUH,3,New
7134-HBPBS,2,Long-term
3489-HHPFY,1,Very New
2926-JEJJC,1,Very New
8601-QACRS,1,Very New
4950-BDEUX,3,New
5789-LDFXO,3,New
0508-OOLTO,1,Very New
2984-TBYKU,2,Long-term
9822-WMWVG,0,Established
2391-SOORI,1,Very New
9040-KZVWO,3,New
2645-QTLMB,1,Very New
4806-HIPDW,1,Very New
1548-ARAGG,1,Very New
6339-RZCBJ,0,Established
4424-TKOPW,1,Very New
4415-WNGVR,1,Very New
2522-AHJXR,2,Long-term
0412-UCCNP,0,Established
1816-FLZDK,1,Very New
7096-UCLNH,1,Very New
8443-ZRDBZ,1,Very New
9136-ALYBR,1,Very New
4615-PIVVU,0,Established
8885-QSQBX,1,Very New
7479-NITWS,1,Very New
8617-ENBDS,1,Very New
9385-NXKDA,2,Long-term
0430-IHCDJ,1,Very New
2959-MJHIC,1,Very New
6674-KVJHG,1,Very New
1814-DKOLC,1,Very New
4201-JMNGR,1,Very New
9351-HXDMR,2,Long-term
3537-HPKQT,0,Established
2129-ALKBS,0,Established
5821-MMEIL,2,Long-term
5960-WPXQM,1,Very New
0684-AOSIH,1,Very New
8260-NGFNY,1,Very New
1309-XGFSN,0,Established
1866-RZZQS,0,Established
6968-URWQU,0,Established
4742-TXUEX,0,Established
9631-XEYKE,1,Very New
8631-NBHFZ,2,Long-term
1335-MXCSE,0,Established
8873-TMKGR,3,New
8800-JOOCF,1,Very New
1469-LBJQJ,2,Long-term
4958-XCBDQ,3,New
8337-UPOAQ,1,Very New
0064-YIJGF,3,New
2386-OWURY,2,Long-term
1725-IQNIY,0,Established
0310-VQXAM,1,Very New
6598-RFFVI,1,Very New
3453-RTHJQ,1,Very New
6712-OAWRH,3,New
6278-FEPBZ,1,Very New
4280-DLSHD,1,Very New
1508-DFXCU,1,Very New
8614-VGMMV,1,Very New
7868-BGSZA,0,Established
2800-QQUSO,0,Established
2930-UOTMB,3,New
7973-DZRKH,2,Long-term
5914-DVBWJ,3,New
7698-YFGEZ,1,Very New
2533-QVMSK,2,Long-term
9773-PEQBZ,1,Very New
8644-XLFBW,1,Very New
0650-BWOZN,3,New
8625-AZYZY,3,New
7785-RDVIG,1,Very New
9602-WCXPI,0,Established
2903-YYTBW,1,Very New
3620-MWJNE,1,Very New
8573-JGCZW,3,New
6837-HAEVO,2,Long-term
6701-YVNQG,2,Long-term
9306-CPCBC,1,Very New
4304-XUMGI,0,Established
